id,x_abs,y_abs,x_rel,y_rel,width,height,label
0,954,95,0.5678571428571428,0.027745327102803738,362,59,Input field
1,1269,102,0.7553571428571428,0.029789719626168224,46,43,Button
2,353,49,0.21011904761904762,0.014310747663551402,514,41,Navigation Menu
3,780,447,0.4642857142857143,0.13054906542056074,127,129,Image
4,781,674,0.4648809523809524,0.19684579439252337,131,131,Image
5,361,1422,0.2148809523809524,0.415303738317757,379,150,Text
6,360,1335,0.21428571428571427,0.38989485981308414,524,56,Text
7,364,2975,0.21666666666666667,0.8688668224299065,144,245,List
8,830,2970,0.49404761904761907,0.8674065420560748,149,168,List
9,670,2968,0.39880952380952384,0.866822429906542,164,298,List
10,459,2818,0.2732142857142857,0.8230140186915887,25,24,Icon
11,619,2817,0.368452380952381,0.8227219626168224,28,28,Icon
12,410,2820,0.24404761904761904,0.8235981308411215,24,23,Icon
