id,x_abs,y_abs,x_rel,y_rel,width,height,label
0,358,16,0.2130952380952381,0.0012160826936231663,574,37,Navigation Menu
1,369,219,0.21964285714285714,0.01664513186896709,162,30,Text
2,370,248,0.22023809523809523,0.01884928175115908,78,14,Text
3,359,191,0.21369047619047618,0.014516987155126549,958,11,Line
4,1005,214,0.5982142857142857,0.01626510602720985,271,157,Form
5,1012,311,0.6023809523809524,0.023637607357300295,108,37,Button
6,1012,264,0.6023809523809524,0.020065364444782244,188,46,Input field
7,1011,222,0.6017857142857143,0.016873147374021433,259,41,Text
8,1001,493,0.5958333333333333,0.03747054799726381,306,37,Input field
9,1003,425,0.5970238095238095,0.03230219654936536,40,38,Icon
10,1087,426,0.6470238095238096,0.032378201717716805,39,37,Icon
11,999,850,0.5946428571428571,0.06460439309873071,230,415,List
12,1005,1330,0.5982142857142857,0.10108687390742571,156,25,Input field
13,372,285,0.22142857142857142,0.02166147298016265,257,365,Text
14,660,290,0.39285714285714285,0.02204149882191989,308,310,Image
15,749,601,0.44583333333333336,0.045679106179220184,129,15,Text
16,370,667,0.22023809523809523,0.05069544729041575,612,168,Text
