id,x_abs,y_abs,x_rel,y_rel,width,height,label
0,578,5,0.34404761904761905,0.00022930520522815867,528,39,Navigation Menu
1,692,617,0.4119047619047619,0.02829626232515478,303,45,Image
2,752,766,0.44761904761904764,0.03512955744095391,472,323,Image
3,457,747,0.2720238095238095,0.034258197661086905,290,383,Text
4,459,1128,0.2732142857142857,0.0517312542994726,774,135,Text
5,765,2093,0.45535714285714285,0.09598715890850722,148,18,Line
6,486,2178,0.2892857142857143,0.09988534739738592,708,45,Text
7,785,2330,0.46726190476190477,0.10685622563632194,437,293,Image
8,457,2310,0.2720238095238095,0.10593900481540931,323,342,Text
9,459,2658,0.2732142857142857,0.12189864709928916,771,106,Text
10,770,3649,0.4583333333333333,0.1673469387755102,143,21,Line
11,119,1,0.07083333333333333,0.00004586104104563174,1439,501,Image
