id,x_abs,y_abs,x_rel,y_rel,width,height,label
0,743,181,0.44226190476190474,0.00907586621872336,31,31,Icon
1,776,183,0.46190476190476193,0.009176152033294891,29,29,Icon
2,807,183,0.48035714285714287,0.009176152033294891,31,29,Icon
3,840,182,0.5,0.009126009126009126,29,32,Icon
4,873,182,0.5196428571428572,0.009126009126009126,28,32,Icon
5,902,182,0.5369047619047619,0.009126009126009126,32,32,Icon
6,815,354,0.4851190476190476,0.017750589179160607,50,46,Icon
7,477,421,0.2839285714285714,0.021110163967306826,546,31,Text
8,734,503,0.4369047619047619,0.025221882364739507,209,281,Image
9,734,834,0.4369047619047619,0.04181918467632753,437,73,Text
10,485,1417,0.28869047619047616,0.07105249962392819,704,48,Text
11,488,6562,0.2904761904761905,0.3290377576091862,707,474,Image
12,2,3,0.0011904761904761906,0.0001504287218572933,1675,331,Image
13,718,80,0.42738095238095236,0.004011432582861154,248,57,Text
14,777,138,0.4625,0.006919721205435491,128,24,Text
15,743,235,0.44226190476190474,0.011783583212154641,196,20,Text
