id,x_abs,y_abs,x_rel,y_rel,width,height,label
0,511,331,0.3036244800950683,0.03044238020785432,212,147,Image
1,507,489,0.30124777183600715,0.044973788282902605,422,182,Text
2,948,804,0.5632798573975044,0.07394463349581533,232,91,Form
3,950,838,0.5644682115270351,0.07707164536006622,157,38,Input field
4,1106,838,0.6571598336304219,0.07707164536006622,67,38,Button
5,951,814,0.5650623885918004,0.07486434286765382,130,24,Text
6,508,785,0.3018419489007724,0.07219718568932218,27,25,Button
7,548,786,0.3256090314913844,0.07228915662650602,23,22,Button
8,937,1450,0.5567439096850861,0.13335785891658236,198,301,List
9,935,341,0.5555555555555556,0.03136208957969282,291,457,List
