id,x_abs,y_abs,x_rel,y_rel,width,height,label
0,953,43,0.5672619047619047,0.020121665886757137,393,33,Navigation Menu
1,477,47,0.2839285714285714,0.021993448759943846,304,22,Text
2,324,784,0.19285714285714287,0.36686944314459524,316,11,Line
3,653,783,0.3886904761904762,0.3664014974262986,292,12,Line
4,654,794,0.3892857142857143,0.371548900327562,147,146,Image
5,800,794,0.47619047619047616,0.371548900327562,143,145,Image
6,800,936,0.47619047619047616,0.43799719232569023,143,149,Image
7,653,938,0.3886904761904762,0.43893308376228357,147,146,Image
8,427,1994,0.25416666666666665,0.9330837622835751,331,145,Form
9,429,2082,0.25535714285714284,0.9742629854936827,323,48,Input field
10,428,1995,0.25476190476190474,0.9335517080018718,303,86,Text
11,476,73,0.2833333333333333,0.034160037435657466,349,63,Text
